"Order ID","Order Key",Title,"Order Total","Completed Date","Order Status","Discount Amount ","Coupon Code","Coupons Used","Total Discount Amount","Total Fee Amount","Fee Taxes","Refund Total","Refund ID","Refund Amounts","Refund Reason","Refund Date","Refund Author Email"
4145,wc_order_5cbc9f756af15,"Order - April 22, 2019 @ 02:51 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4147,wc_order_5cbca48f83779,"Order - April 22, 2019 @ 03:12 AM",49.95,,wc-failed,,,,0,,,0,,,,,
4152,wc_order_5cbcd9ac6445c,"Order - April 22, 2019 @ 06:59 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4154,wc_order_5cbcec407742d,"Order - April 22, 2019 @ 08:18 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4156,wc_order_5cbceed492a22,"Order - April 22, 2019 @ 08:29 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4158,wc_order_5cbcf4885405a,"Order - April 22, 2019 @ 08:54 AM",199.95,,wc-scripted,,,,0,,,0,,,,,
4164,wc_order_5cbd06bf1e582,"Order - April 22, 2019 @ 10:11 AM",99.95,,wc-failed,,,,0,,,0,,,,,
4166,wc_order_5cbd1b76e2e93,"Order - April 22, 2019 @ 11:40 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4171,wc_order_5cbd1d256fdf6,"Order - April 22, 2019 @ 11:47 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4173,wc_order_5cbd20a011f8c,"Order - April 22, 2019 @ 12:02 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4175,wc_order_5cbd25971eb67,"Order - April 22, 2019 @ 12:23 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4177,wc_order_5cbd2ee68295f,"Order - April 22, 2019 @ 01:03 PM",99.90,,wc-scripted,,,,0,,,0,,,,,
4179,wc_order_5cbd337d91658,"Order - April 22, 2019 @ 01:22 PM",49.95,,wc-pending,,,,0,,,0,,,,,
4181,wc_order_5cbd37138ed6a,"Order - April 22, 2019 @ 01:37 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4183,wc_order_5cbd3f199a1ce,"Order - April 22, 2019 @ 02:12 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4185,wc_order_5cbd3fa531d58,"Order - April 22, 2019 @ 02:14 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4187,wc_order_5cbd45ce00097,"Order - April 22, 2019 @ 02:40 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4196,wc_order_5cbd4a4c578c2,"Order - April 22, 2019 @ 02:59 PM",89.95,,wc-scripted,,,,0,,,0,,,,,
4198,wc_order_5cbd52160276f,"Order - April 22, 2019 @ 03:33 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4200,wc_order_5cbd663d13318,"Order - April 22, 2019 @ 04:59 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4202,wc_order_5cbd7b627d1df,"Order - April 22, 2019 @ 06:29 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4208,wc_order_5cbd8a52af0ad,"Order - April 22, 2019 @ 07:33 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4212,wc_order_5cbdbc2d9b341,"Order - April 22, 2019 @ 11:05 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4214,wc_order_5cbde4166d022,"Order - April 23, 2019 @ 01:56 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4216,wc_order_5cbdf8bb11e22,"Order - April 23, 2019 @ 03:24 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4218,wc_order_5cbe199c1043c,"Order - April 23, 2019 @ 05:44 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4224,wc_order_5cbe45a5e9ab4,"Order - April 23, 2019 @ 08:52 AM",339.95,,wc-pending,,,,0,,,0,,,,,
4229,wc_order_5cbe62cd28a8b,"Order - April 23, 2019 @ 10:56 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4231,wc_order_5cbe637f443c9,"Order - April 23, 2019 @ 10:59 AM",199.90,,wc-scripted,,,,0,,,0,,,,,
4234,wc_order_5cbe65b67ed13,"Order - April 23, 2019 @ 11:09 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4241,wc_order_5cbe71848fd38,"Order - April 23, 2019 @ 11:59 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4243,wc_order_5cbe808749ff0,"Order - April 23, 2019 @ 01:03 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4247,wc_order_5cbe826ab2dad,"Order - April 23, 2019 @ 01:11 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4249,wc_order_5cbe86b67a3e3,"Order - April 23, 2019 @ 01:29 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4253,wc_order_5cbe87d1031f9,"Order - April 23, 2019 @ 01:34 PM",399.80,,wc-scripted,,,,0,,,0,,,,,
4256,wc_order_5cbe8d0b2e1e5,"Order - April 23, 2019 @ 01:56 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4260,wc_order_5cbe9a47968dd,"Order - April 23, 2019 @ 02:53 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4262,wc_order_5cbe9b2c6a64d,"Order - April 23, 2019 @ 02:57 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4264,wc_order_5cbea76341610,"Order - April 23, 2019 @ 03:49 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4266,wc_order_5cbea946b33e2,"Order - April 23, 2019 @ 03:57 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4270,wc_order_5cbeafaf8e528,"Order - April 23, 2019 @ 04:24 PM",99.95,,wc-failed,,,,0,,,0,,,,,
4274,wc_order_5cbeb1d543c0a,"Order - April 23, 2019 @ 04:33 PM",99.90,,wc-scripted,,,,0,,,0,,,,,
4279,wc_order_5cbeb842525b9,"Order - April 23, 2019 @ 05:01 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4281,wc_order_5cbebcd7abc48,"Order - April 23, 2019 @ 05:20 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
4283,wc_order_5cbebdcba3072,"Order - April 23, 2019 @ 05:24 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4288,wc_order_5cbecc24893d4,"Order - April 23, 2019 @ 06:26 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4290,wc_order_5cbee0d0c1747,"Order - April 23, 2019 @ 07:54 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4292,wc_order_5cbef4b7ea7ae,"Order - April 23, 2019 @ 09:19 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4297,wc_order_5cbf07823b036,"Order - April 23, 2019 @ 10:39 PM",49.95,,wc-pending,,,,0,,,0,,,,,
4299,wc_order_5cbf0ff53e801,"Order - April 23, 2019 @ 11:15 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4301,wc_order_5cbf1559da7f7,"Order - April 23, 2019 @ 11:38 PM",89.95,,wc-pending,,,,0,,,0,,,,,
4303,wc_order_5cbf1a2d04b97,"Order - April 23, 2019 @ 11:59 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4305,wc_order_5cbf1d42cab10,"Order - April 24, 2019 @ 12:12 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4307,wc_order_5cbf2dbed000c,"Order - April 24, 2019 @ 01:22 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4309,wc_order_5cbf38eae314e,"Order - April 24, 2019 @ 02:10 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4311,wc_order_5cbf3d7a593d8,"Order - April 24, 2019 @ 02:29 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4313,wc_order_5cbf6b0d24409,"Order - April 24, 2019 @ 05:44 AM",199.90,,wc-scripted,,,,0,,,0,,,,,
4323,wc_order_5cbf876dd5421,"Order - April 24, 2019 @ 07:45 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4326,wc_order_5cbf9634c3174,"Order - April 24, 2019 @ 08:48 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4328,wc_order_5cbfa20819195,"Order - April 24, 2019 @ 09:38 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4332,wc_order_5cbfb0aaf3f11,"Order - April 24, 2019 @ 10:41 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4334,wc_order_5cbfb84e32d02,"Order - April 24, 2019 @ 11:13 AM",49.95,,wc-pending,,,,0,,,0,,,,,
4336,wc_order_5cbfb8511ecf2,"Order - April 24, 2019 @ 11:13 AM",44.95,,wc-scripted,,,,0,,,0,,,,,
4340,wc_order_5cbfc24a1bd85,"Order - April 24, 2019 @ 11:56 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4343,wc_order_5cbfc675e1aad,"Order - April 24, 2019 @ 12:14 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4345,wc_order_5cbfca84b9306,"Order - April 24, 2019 @ 12:31 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4348,wc_order_5cbfe4b201451,"Order - April 24, 2019 @ 02:23 PM",89.95,,wc-scripted,,,,0,,,0,,,,,
4350,wc_order_5cbfe67a4fd07,"Order - April 24, 2019 @ 02:30 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4353,wc_order_5cbfef17f0f9e,"Order - April 24, 2019 @ 03:07 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4355,wc_order_5cbff10ecf95f,"Order - April 24, 2019 @ 03:15 PM",89.95,,wc-scripted,,,,0,,,0,,,,,
4357,wc_order_5cbff196c9bcd,"Order - April 24, 2019 @ 03:18 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4359,wc_order_5cc006f199223,"Order - April 24, 2019 @ 04:49 PM",49.95,,wc-pending,,,,0,,,0,,,,,
4361,wc_order_5cc00b789d38b,"Order - April 24, 2019 @ 05:08 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4372,wc_order_5cc018a40a93e,"Order - April 24, 2019 @ 06:04 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4374,wc_order_5cc01b7d1e18a,"Order - April 24, 2019 @ 06:17 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4377,wc_order_5cc02ffe47a0f,"Order - April 24, 2019 @ 07:44 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4379,wc_order_5cc039ec7b6c9,"Order - April 24, 2019 @ 08:26 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4387,wc_order_5cc060c7e5900,"Order - April 24, 2019 @ 11:12 PM",49.95,,wc-pending,,,,0,,,0,,,,,
4389,wc_order_5cc07a545cfd6,"Order - April 25, 2019 @ 01:01 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4391,wc_order_5cc089abd811e,"Order - April 25, 2019 @ 02:07 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4393,wc_order_5cc0d8c83d608,"Order - April 25, 2019 @ 07:44 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4395,wc_order_5cc0dbadcb5e1,"Order - April 25, 2019 @ 07:57 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4402,wc_order_5cc0fe0e50dfb,"Order - April 25, 2019 @ 10:23 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4404,wc_order_5cc1037668f9b,"Order - April 25, 2019 @ 10:46 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4406,wc_order_5cc105b613f06,"Order - April 25, 2019 @ 10:56 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4414,wc_order_5cc11d51e135d,"Order - April 25, 2019 @ 12:37 PM",49.95,,wc-failed,,,,0,,,0,,,,,
4418,wc_order_5cc143dde0cbc,"Order - April 25, 2019 @ 03:21 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4420,wc_order_5cc14e034fc8a,"Order - April 25, 2019 @ 04:04 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4422,wc_order_5cc1591f0614a,"Order - April 25, 2019 @ 04:52 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4424,wc_order_5cc15cd09bd0e,"Order - April 25, 2019 @ 05:08 PM",199.90,,wc-scripted,,,,0,,,0,,,,,
4426,wc_order_5cc1697d706ae,"Order - April 25, 2019 @ 06:02 PM",99.95,,wc-pending,,,,0,,,0,,,,,
4428,wc_order_5cc17586d6705,"Order - April 25, 2019 @ 06:53 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4432,wc_order_5cc1d4202f838,"Order - April 26, 2019 @ 01:37 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4434,wc_order_5cc21cdeaa001,"Order - April 26, 2019 @ 06:47 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
4435,wc_order_5cc21e1172a05,"Order - April 26, 2019 @ 06:52 AM",44.95,,wc-scripted,,,,0,,,0,,,,,
4438,wc_order_5cc22da02a5a0,"Order - April 26, 2019 @ 07:58 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4452,wc_order_5cc241c24ea37,"Order - April 26, 2019 @ 09:24 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4454,wc_order_5cc2434d13607,"Order - April 26, 2019 @ 09:31 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4456,wc_order_5cc24f2599088,"Order - April 26, 2019 @ 10:21 AM",199.90,,wc-scripted,,,,0,,,0,,,,,
4458,wc_order_5cc24f8e8b3b1,"Order - April 26, 2019 @ 10:23 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4462,wc_order_5cc2686a33ead,"Order - April 26, 2019 @ 12:09 PM",49.95,,wc-failed,,,,0,,,0,,,,,
4464,wc_order_5cc27171ec679,"Order - April 26, 2019 @ 12:48 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4466,wc_order_5cc276f3010af,"Order - April 26, 2019 @ 01:11 PM",759.90,,wc-scripted,,,,0,,,0,,,,,
4468,wc_order_5cc278b59b143,"Order - April 26, 2019 @ 01:19 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4479,wc_order_5cc2840930c42,"Order - April 26, 2019 @ 02:07 PM",49.95,,wc-pending,,,,0,,,0,,,,,
4483,wc_order_5cc284886b56e,"Order - April 26, 2019 @ 02:09 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4486,wc_order_5cc286b018900,"Order - April 26, 2019 @ 02:18 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4491,wc_order_5cc28be445365,"Order - April 26, 2019 @ 02:41 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4496,wc_order_5cc295682fad5,"Order - April 26, 2019 @ 03:21 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4498,wc_order_5cc2972a7bd9f,"Order - April 26, 2019 @ 03:29 PM",44.95,,wc-scripted,,,,0,,,0,,,,,
4502,wc_order_5cc2af46cd8d5,"Order - April 26, 2019 @ 05:12 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4504,wc_order_5cc2b28b39e01,"Order - April 26, 2019 @ 05:26 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4508,wc_order_5cc2b5b630540,"Order - April 26, 2019 @ 05:39 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4511,wc_order_5cc2bd32f0496,"Order - April 26, 2019 @ 06:11 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4513,wc_order_5cc2be96cca92,"Order - April 26, 2019 @ 06:17 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4515,wc_order_5cc2d3ddd9964,"Order - April 26, 2019 @ 07:48 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4517,wc_order_5cc2db44adc3b,"Order - April 26, 2019 @ 08:19 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4519,wc_order_5cc2e6de80cca,"Order - April 26, 2019 @ 09:09 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4527,wc_order_5cc31b817b39d,"Order - April 27, 2019 @ 12:53 AM",49.95,,wc-pending,,,,0,,,0,,,,,
4529,wc_order_5cc32da116247,"Order - April 27, 2019 @ 02:11 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4532,wc_order_5cc393e44aab6,"Order - April 27, 2019 @ 09:27 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4534,wc_order_5cc39d1f9446a,"Order - April 27, 2019 @ 10:06 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4537,wc_order_5cc3a4d0143a4,"Order - April 27, 2019 @ 10:39 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4539,wc_order_5cc3a74b8e58f,"Order - April 27, 2019 @ 10:50 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4541,wc_order_5cc3b78217c7b,"Order - April 27, 2019 @ 11:59 AM",179.95,,wc-scripted,,,,0,,,0,,,,,
4543,wc_order_5cc3bd21c4c03,"Order - April 27, 2019 @ 12:23 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4545,wc_order_5cc3bd69e3bb3,"Order - April 27, 2019 @ 12:24 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4555,wc_order_5cc3ea16b4d3a,"Order - April 27, 2019 @ 03:35 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4557,wc_order_5cc3ea71ab86b,"Order - April 27, 2019 @ 03:36 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4560,wc_order_5cc3fc134d1ef,"Order - April 27, 2019 @ 04:52 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4562,wc_order_5cc3fecdc72ef,"Order - April 27, 2019 @ 05:03 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
4564,wc_order_5cc4004c419f5,"Order - April 27, 2019 @ 05:10 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4570,wc_order_5cc402159b4a4,"Order - April 27, 2019 @ 05:17 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
4573,wc_order_5cc404bd7f718,"Order - April 27, 2019 @ 05:29 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4575,wc_order_5cc405465ec48,"Order - April 27, 2019 @ 05:31 PM",49.95,,wc-pending,,,,0,,,0,,,,,
4579,wc_order_5cc408218f35f,"Order - April 27, 2019 @ 05:43 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4581,wc_order_5cc40bd764b83,"Order - April 27, 2019 @ 05:59 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4584,wc_order_5cc41fb40809f,"Order - April 27, 2019 @ 07:24 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4586,wc_order_5cc42a98eda9c,"Order - April 27, 2019 @ 08:10 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4588,wc_order_5cc42c9e142ed,"Order - April 27, 2019 @ 08:19 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4595,wc_order_5cc48e4e15d79,"Order - April 28, 2019 @ 03:15 AM",89.95,,wc-scripted,,,,0,,,0,,,,,
4597,wc_order_5cc4d0943a86e,"Order - April 28, 2019 @ 07:58 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4599,wc_order_5cc4d999d27e0,"Order - April 28, 2019 @ 08:37 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4603,wc_order_5cc5102085667,"Order - April 28, 2019 @ 12:29 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4605,wc_order_5cc514647d260,"Order - April 28, 2019 @ 12:48 PM",49.95,,wc-pending,,,,0,,,0,,,,,
4607,wc_order_5cc5177103121,"Order - April 28, 2019 @ 01:01 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4609,wc_order_5cc51f68bc600,"Order - April 28, 2019 @ 01:35 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4611,wc_order_5cc52f5b77900,"Order - April 28, 2019 @ 02:43 PM",89.95,,wc-pending,,,,0,,,0,,,,,
4613,wc_order_5cc53022c1a02,"Order - April 28, 2019 @ 02:46 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4616,wc_order_5cc53e672c80a,"Order - April 28, 2019 @ 03:47 PM",99.95,,wc-pending,,,,0,,,0,,,,,
4618,wc_order_5cc548478959e,"Order - April 28, 2019 @ 04:29 PM",379.95,,wc-scripted,,,,0,,,0,,,,,
4625,wc_order_5cc55f5345ebc,"Order - April 28, 2019 @ 06:07 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
4627,wc_order_5cc5651ae892b,"Order - April 28, 2019 @ 06:32 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4629,wc_order_5cc57cd69495a,"Order - April 28, 2019 @ 08:13 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4634,wc_order_5cc599d9c3eaf,"Order - April 28, 2019 @ 10:17 PM",99.95,,wc-pending,,,,0,,,0,,,,,
4636,wc_order_5cc59a2ee6b28,"Order - April 28, 2019 @ 10:18 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4638,wc_order_5cc5a97ea1a29,"Order - April 28, 2019 @ 11:24 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4640,wc_order_5cc5b1ca4b12c,"Order - April 28, 2019 @ 11:59 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4643,wc_order_5cc6001283a8b,"Order - April 29, 2019 @ 05:33 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4652,wc_order_5cc625c98a40a,"Order - April 29, 2019 @ 08:14 AM",44.95,,wc-scripted,,,,0,,,0,,,,,
4654,wc_order_5cc6262996fcb,"Order - April 29, 2019 @ 08:16 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4658,wc_order_5cc63ed95a55e,"Order - April 29, 2019 @ 10:01 AM",199.95,,wc-scripted,,,,0,,,0,,,,,
4660,wc_order_5cc63f14e5a5c,"Order - April 29, 2019 @ 10:02 AM",44.95,,wc-scripted,,,,0,,,0,,,,,
4662,wc_order_5cc645cd3318b,"Order - April 29, 2019 @ 10:31 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4666,wc_order_5cc6479f06bc0,"Order - April 29, 2019 @ 10:38 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4668,wc_order_5cc64e0666c59,"Order - April 29, 2019 @ 11:06 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4673,wc_order_5cc65f50bd87a,"Order - April 29, 2019 @ 12:20 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4675,wc_order_5cc6630609497,"Order - April 29, 2019 @ 12:35 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4677,wc_order_5cc6647ae0c49,"Order - April 29, 2019 @ 12:42 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4679,wc_order_5cc668cd748c8,"Order - April 29, 2019 @ 01:00 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4686,wc_order_5cc67d9f84360,"Order - April 29, 2019 @ 02:29 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
4689,wc_order_5cc683cc7f3d4,"Order - April 29, 2019 @ 02:55 PM",199.90,,wc-scripted,,,,0,,,0,,,,,
4692,wc_order_5cc68457de381,"Order - April 29, 2019 @ 02:57 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
4698,wc_order_5cc6942d04d18,"Order - April 29, 2019 @ 04:05 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4700,wc_order_5cc697d1b11d3,"Order - April 29, 2019 @ 04:21 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4702,wc_order_5cc698edd5ced,"Order - April 29, 2019 @ 04:25 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4707,wc_order_5cc6a91044752,"Order - April 29, 2019 @ 05:34 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
4709,wc_order_5cc6b177524c4,"Order - April 29, 2019 @ 06:10 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4713,wc_order_5cc6c543a0481,"Order - April 29, 2019 @ 07:34 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4715,wc_order_5cc6cccf2ba87,"Order - April 29, 2019 @ 08:07 PM",99.95,,wc-failed,,,,0,,,0,,,,,
4717,wc_order_5cc6d04bbe2cc,"Order - April 29, 2019 @ 08:22 PM",49.95,,wc-pending,,,,0,,,0,,,,,
4720,wc_order_5cc6f368927aa,"Order - April 29, 2019 @ 10:51 PM",99.95,,wc-pending,,,,0,,,0,,,,,
4722,wc_order_5cc6f51768c13,"Order - April 29, 2019 @ 10:59 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4724,wc_order_5cc6f778534fa,"Order - April 29, 2019 @ 11:09 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4726,wc_order_5cc6fe2020cef,"Order - April 29, 2019 @ 11:37 PM",49.95,,wc-failed,,,,0,,,0,,,,,
4728,wc_order_5cc70c40ab089,"Order - April 30, 2019 @ 12:37 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4731,wc_order_5cc70f1f658c3,"Order - April 30, 2019 @ 12:50 AM",179.95,,wc-scripted,,,,0,,,0,,,,,
4735,wc_order_5cc75394091b5,"Order - April 30, 2019 @ 05:42 AM",89.95,,wc-pending,,,,0,,,0,,,,,
4737,wc_order_5cc7542077551,"Order - April 30, 2019 @ 05:44 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4745,wc_order_5cc76e682d2d1,"Order - April 30, 2019 @ 07:36 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4748,wc_order_5cc77a7fad115,"Order - April 30, 2019 @ 08:28 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4751,wc_order_5cc790902d5b1,"Order - April 30, 2019 @ 10:02 AM",99.95,,wc-scripted,,,,0,,,0,,,,,
4753,wc_order_5cc793ed97d8a,"Order - April 30, 2019 @ 10:16 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4760,wc_order_5cc7a1d27ae8a,"Order - April 30, 2019 @ 11:16 AM",49.95,,wc-scripted,,,,0,,,0,,,,,
4792,wc_order_5cc7bd3383b20,"Order - April 30, 2019 @ 01:12 PM",379.95,,wc-scripted,,,,0,,,0,,,,,
4796,wc_order_5cc7d765cd150,"Order - April 30, 2019 @ 03:04 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4798,wc_order_5cc7d9754d732,"Order - April 30, 2019 @ 03:13 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4800,wc_order_5cc7e17554c64,"Order - April 30, 2019 @ 03:47 PM",379.95,,wc-pending,,,,0,,,0,,,,,
4802,wc_order_5cc7e2167d181,"Order - April 30, 2019 @ 03:50 PM",199.95,,wc-scripted,,,,0,,,0,,,,,
4807,wc_order_5cc7ebb9951b4,"Order - April 30, 2019 @ 04:31 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4810,wc_order_5cc7f5d6c0b59,"Order - April 30, 2019 @ 05:14 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4813,wc_order_5cc7fd5adf202,"Order - April 30, 2019 @ 05:46 PM",49.95,,wc-scripted,,,,0,,,0,,,,,
4815,wc_order_5cc80b554295c,"Order - April 30, 2019 @ 06:46 PM",89.95,,wc-scripted,,,,0,,,0,,,,,
4817,wc_order_5cc80fc155d45,"Order - April 30, 2019 @ 07:05 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4819,wc_order_5cc80fdeb619b,"Order - April 30, 2019 @ 07:05 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4821,wc_order_5cc81a6217446,"Order - April 30, 2019 @ 07:50 PM",49.95,,wc-failed,,,,0,,,0,,,,,
4823,wc_order_5cc81abb2d4ef,"Order - April 30, 2019 @ 07:51 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
4825,wc_order_5cc82867b6b28,"Order - April 30, 2019 @ 08:50 PM",99.95,,wc-scripted,,,,0,,,0,,,,,
